OBJECTID_1,FID_teocin,OBJECTID,FID_Maices,Id,IdEjemplar,Raza_prima,Complejo_r,Anhio_Cole,Periodo_Co,Estado,Municipio,Localidad,Altitud,longitude,latitude,NOMBRE,FID_region,PROVBIOB,id_pbiob,id_pbiobr
103,102,103,1016,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILPANCINGO,"Acahuizotla, camino terracería Acahuizotla-Palo Blanco, ± 3.0 km después de Acahuizotla",932,-99.45072222,17.37558333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
104,103,104,181,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Km 2 Palo Blanco-Acapulco,1167,-99.46666667,17.38333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
105,104,105,386,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Posada de la Paz-Palo Blanco,1044,-99.45305556,17.38944444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
106,105,106,1017,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,HUITZUCO DE LOS FIGUEROA/CHILPANCINGO,"Paso Morelos, a 2 km antes de llegar a Palo Alto de Acahuizotla",1100,-99.46369444,17.3935,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
107,106,107,387,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLÁN,El Salado (Amate Amarillo),1150,-99.43666667,17.39666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
108,107,108,58,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Palo Blanco,1260,-99.46666667,17.4,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
109,108,109,212,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,"Palo Blanco, El Guamuchil",1260,-99.46666667,17.4,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
110,109,110,182,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLAN,El Salado,1132,-99.4,17.4,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
111,110,111,238,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLAN,El Salado,1150,-99.4,17.4,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
112,111,112,388,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLÁN,Ahuehuetzingo,1121,-99.44305556,17.40694444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
113,112,113,381,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,QUECHULTENANGO,Colotlipa,815,-99.17666667,17.40861111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
114,113,114,213,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,"Mazatlán, Ahuehuetzingo",1180,-99.43333333,17.41666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
115,114,115,536,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,QUECHULTENANGO,Colotlipa-Cascamila,817,-99.22277778,17.41916667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
116,115,116,535,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,QUECHULTENANGO,Crucero Colotlipa-Balneario Santa Fe,870,-99.2025,17.42,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
117,116,117,56,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Mazatlán,1350,-99.46666667,17.43333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
118,117,118,380,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,QUECHULTENANGO,Camino Vista Hermosa-Colotlipa (Barranca La Cañada),940,-99.20138889,17.43777778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
119,118,119,929,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,ATLIXTAC,Mesones-Tlaltlaquitepec,1513,-98.61616667,17.42733333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
120,119,120,379,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,QUECHULTENANGO,Camino Vista Hermosa-Colotlipa (Barranca La Cañada),1020,-99.20972222,17.45388889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
121,120,121,1010,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,COLOTLIPA,"Colotlipa, km 24 Santa Ana- Colotlipa",1070,-99.21430556,17.45977778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
122,121,122,537,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLÁN,Coatomatitlán (Coba Blanca),950,-99.31861111,17.46777778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
123,122,123,538,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLÁN,Monte Alegre-crucero a Coatomatitlán,1050,-99.31527778,17.47277778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
124,123,124,934,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,ALCOZAUCA DE GUERRERO,Alcozauca,1760,-98.40255556,17.46233333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
125,124,125,382,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,MOCHITLÁN,Tepechicotlán-Mochitlán,1032,-99.39388889,17.48416667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
126,125,126,919,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,MALINALTEPEC,Tlapa (Chimalacatla)-Malinaltepec,1476,-98.61813889,17.48216667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
127,126,127,907,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LEONARDO BRAVO,"Las Joyitas-Tierra Colorada, Chichihualco",1196,-99.79952778,17.50672222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
128,127,128,1009,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,COLOTLIPA,"Vista Hermosa, muy cercana a la colecta 17",1264,-99.22672222,17.50730556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
129,128,129,1008,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,COLOTLIPA,"Vista Hermosa, km 19 Santa Ana-Colotlipa (unos kms antes de Vista Hermosa)",1410,-99.22322222,17.51111111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
130,129,130,930,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,XALPATLAHUAC,Xalpatlahuac (entrada),1523,-98.61683333,17.50411111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
131,130,131,914,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TELOLOAPAN,Teloloapan-Tlajocotla,982,-99.18922222,17.51758333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
132,131,132,932,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,COPANATOYAC,Ayotzinapa-Cacahuatepec,1377,-98.76283333,17.51761111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
133,132,133,1007,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ÁLVAREZ,"Santa Ana, km 15 Santa Ana (Chilapa) a Colotlipa",1639,-99.22008333,17.52716667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
134,133,134,1036,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,ZUMPANGO,"Huixiltepec, entrada a Chilpancingo de Chilapa 55 kms.",1370,-99.48372222,17.54897222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
135,134,135,931,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,COPANATOYAC,Ayotzinapa-Cacahuatepec,1367,-98.76888889,17.53586111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
136,135,136,940,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,TLAPA DE COMONFORT,Tlapa-Axuxuca,1351,-98.59363889,17.53425,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
137,136,137,1035,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILPANCINGO,Km 50 Chilapa-Chilpancingo cerca de una estación de Microondas,1645,-99.46041667,17.55175,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
138,137,138,1034,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILPANCINGO,"Tixtla, km 46 Chilapa a Chilpancingo antes de un puente",550,-99.43516667,17.55286111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
139,138,139,1033,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TIXTLA DE GUERRERO,Km 4 hacia Chilpancingo después de la entrada a Ayotzinapa,1435,-99.41355556,17.55408333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
140,139,140,905,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Chilpancingo-Amojileca,1410,-99.52758333,17.55625,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
141,140,141,941,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,ATLIXTAC,Tlatlautitepec-Atlixtac,1892,-98.83091667,17.54330556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
142,141,142,1003,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,HUITZUCO/ATLIXTAC,"Paso Morelos, km 2 salida a Atlixtac-Mesones, a 33 km de Tlatlauquitepec a Chilapa",1653,-98.92344444,17.54805556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
143,142,143,936,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,TLAPA DE COMONFORT,Tepozonalco-Atlixtac,1575,-98.6915,17.54436111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
144,143,144,921,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,COPANATOYAC,Ayotzinapa-Cacahuatepec,1212,-98.75877778,17.55008333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
145,144,145,906,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILPANCINGO DE LOS BRAVO,Chilpancingo-Amojileca,1679,-99.55227778,17.56605556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
146,145,146,1028,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA,"El Peral, 1.0 km después de Santa Ana hacia Chilpancingo. Se extiende ± 3.0 km hasta Tenexatlajo",1570,-99.22722222,17.56086111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
147,146,147,1029,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ÁLVAREZ,"Zoquiapa, 1.0 km delante de Zoquiapa viniendo de Chilapa",1570,-99.22722222,17.56086111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
148,147,148,1030,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ÁLVAREZ,"Almoloya, Chilapa-Chilpancingo Crucero de Almoloya",1900,-99.27497222,17.56675,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
149,148,149,811,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,El Peral,1500,-99.21666667,17.56666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
150,149,150,823,0,0,Tripsacum intermedium,Tripsacum,0,0,GUERRERO,PETATLAN,Pozo Largo,1950,-99.01666667,17.56666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
151,150,151,1001,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TLATLAUQUITEPEC,Km 6 Tlatlauquitepec-Tres caminos,1913,-98.78686111,17.57083333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
152,151,152,933,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,ATLIXTAC,"Ayotzinapa, entrada carretera vieja",1333,-98.15269444,17.55977778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
153,152,153,835,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,Lamasinta,1500,-99.1,17.58333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
154,153,154,1005,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,ATLIXTAC,"Tepozonalco, km 69 después de Tlatlauquitepec-Chilapa",1598,-99.01908333,17.58447222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
155,154,155,1004,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,ALIXTAC,"Petatlán, km 52 de Tlatlaquitepec a Petatlán",1325,-99.00444444,17.58758333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
156,155,156,1006,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ÁLVAREZ,"Xochimilco, salida a Chilapa-Chilpancingo",1450,-99.20458333,17.59372222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
157,156,157,1032,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TIXTLA DE GUERRERO,"Ayotzinapa, a 30 km de Chilapa de la carretera Chilapa-Chipancingo",1590,-99.32997222,17.59722222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
158,157,158,1031,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TIXTLA DE GUERRERO,Colonia Guerrero,1715,-99.31011111,17.60183333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
159,158,159,916,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,Santa Cruz-Ahuacotzingo,1628,-99.138,17.63711111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
160,159,160,920,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,Acatlán-Chilapa,1441,-99.16675,17.64008333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
161,160,161,915,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,Santa Cruz-Ahuacotzingo,1686,-99.13697222,17.64097222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
162,161,162,768,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Platanal,950,-99.51666667,17.68333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
163,162,163,1037,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,IGUALA DE LA INDEPENDENCIA,"Platanillo, 5.0 km antes de la desviación a Huixiltepec",980,-99.53388889,17.69005556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
164,163,164,917,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,CHILAPA DE ALVAREZ,Santa Cruz-Ahuacotzingo,1637,-99.07102778,17.68330556,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
165,164,165,865,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,IGUALA DE LA INDEPENDENCIA,Cañon del Zopilote,795,-99.56113889,17.74075,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
166,165,166,938,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,CUALAC,Olinalá-Cualac (después Chaucingo),1432,-98.67475,17.72619444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
167,166,167,1000,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,OLINALÁ,"Libertad, crucero a Libertad, carretera Olinalá-Tlatlahuiquitepec (Tres Caminos)",1520,-98.76444444,17.74238889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
168,167,168,939,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,CUALAC,Cualac-Huamuxtitlán,1550,-98.62891667,17.74841667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
169,168,169,377,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,OLINALÁ,Vista Hermosa (La Lobera),1580,-98.77444444,17.76027778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
170,169,170,804,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Milpillla,750,-99.58333333,17.78333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
171,170,171,909,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LEONARDO BRAVO,"La Laguna-Mirabal Filo de Caballo, Chichihualco",1514,-99.69319444,17.78522222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
172,171,172,937,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,ATLIXTAC,Tepozonalco-Atlixtac,1235,-98.71538889,17.768,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
173,172,173,378,0,0,Balsas,Zea mays subsp. Mexicana,0,0,GUERRERO,OLINALÁ,Camino Vista Hermosa-Olinalá,1497,-98.76444444,17.77361111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
174,173,174,908,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LEONARDO BRAVO,"Iguala-Xochipala-La Laguna, Chichihualco",1190,-99.66891667,17.80691667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
175,174,175,718,0,0,Tripsacum latifolium,Tripsacum,0,0,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,San Mateo Yetla,400,-96.32111111,17.7425,SIERRA MADRE DEL SUR,10,Sierras y valles de Oaxaca y Tehuantepec,10,X
176,175,176,773,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
177,176,177,775,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
178,177,178,776,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
179,178,179,777,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
180,179,180,778,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
181,180,181,779,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
182,181,182,780,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
183,182,183,781,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
184,183,184,849,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,EDUARDO NERI,Venta Vieja,650,-99.58333333,17.83333333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
185,184,185,863,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,IGUALA DE LA INDEPENDENCIA,Cañon del Zopilote,615,-99.56725,17.83552778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
186,185,186,864,0,0,Tripsacum zopilotense,Tripsacum,0,0,GUERRERO,IGUALA DE LA INDEPENDENCIA,Cañon del Zopilote,615,-99.56725,17.83552778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
187,186,187,900,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Mesas de Bravo, carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",401,-101.3508333,17.88297222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
188,187,188,901,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Vallecitos de Zaragoza, carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",679,-101.3500556,17.88519444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
189,188,189,903,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"uerto El Bálsamo-Puente El Halcón, Carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",1654,-101.1981111,17.97669444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
190,189,190,899,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Puente del Perico, en la carretera Zihuatanejo-Altamirano, Zihuatanejo",419,-101.8066667,17.98297222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
191,190,191,898,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Puentes Terreros, Zihuatanejo-Cd. Altamirano, Zihuatanejo",322,-101.3508333,17.98297222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
192,191,192,902,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Vallecitos-Puerto El Bálsamo, Carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",1442,-101.2374444,17.98808333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
193,192,193,999,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,OLINALÁ,"Olinalá, km 26 carretera Papalutla-Olinalá (más o menos 4 km)",1681,-98.85094444,17.95756111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
194,193,194,904,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Barranca de los Machos-Puente Aguacate, km. 68-69 carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",1180,-101.1608056,18.00383333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
195,194,195,998,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,OLINALÁ,"Chichila, km 22 Papalutla-Olinala",1605,-98.86305556,17.99666667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
196,195,196,997,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,OLINALÁ,"Desviación Tecolapa, ya para llegar al puerto donde se desvía a Tecolapa o Chichila (km 16 Papalutla-Olinalá)",1372,-98.86313889,17.99686111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
197,196,197,996,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,HUITZUCO DE LOS FIGUEROA,"Paso Morelos, km 10 carretera Papalutla-Olinalá",1238,-98.86616667,17.99783333,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
198,197,198,491,0,0,NA,Zea mays subsp. Mexicana,0,0,OAXACA,SAN FELIPE USILA,Arroyo Tambor,80,-96.46833333,17.935,SIERRA MADRE DEL SUR,10,Sierras y valles de Oaxaca y Tehuantepec,10,X
199,198,199,935,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,COPALILLO,Tecolapa,1519,-98.83438889,18.00697222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
200,199,200,1026,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,TELOLOAPAN,"Caracol, km 53",1325,-99.99936111,18.02972222,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
201,200,201,995,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,HUITZUCO DE LOS FIGUEROA,"Paso Morelos, Papalutla-Olinalá 5 km",910,-98.88519444,18.01777778,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
202,201,202,994,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,COPALILLO,"Papalutla, Papalutla-Olinalá 5 km",810,-98.88519444,18.019,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
203,202,203,1025,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,APAXTLA,"Caracol, km 49.5 Apaxtla-Caracol",1418,-99.99486111,18.04566667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
204,203,204,1024,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,APAXTLA,"Caracol, km 47 a 2.0 km de la anterior hacia el \Caracol\""""",1294,-99.97147222,18.05391667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
205,204,205,993,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,COPALILLO,"Papalutla, carretera Copalillo-Papalutla, 4 km antes de llegar a Papalutla",770,-98.92194444,18.04513889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
206,205,206,1023,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,APAXTLA,"Caracol, km 45 unos 5.0 km después de Apaxtla hacia el \Caracol\""""",1314,-99.96608333,18.06513889,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
207,206,207,897,0,0,Tripsacum sp,Tripsacum,0,0,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,"Puente Parado, carretera Zihuatanejo-Cd. Altamirano, Zihuatanejo",616,-100.9408333,18.09341667,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
208,207,208,716,0,0,Tripsacum laxum,Tripsacum,0,0,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,Tuxtepec,75,-96.15,18,LLANURA COSTERA DEL GOLFO SUR,10,Sierras y valles de Oaxaca y Tehuantepec,10,X
209,208,209,924,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,TELOLOAPAN,Oxtotilán-Xochipala,1350,-99.88980556,18.11244444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
210,209,210,925,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,TELOLOAPAN,Xochipala-Santa Cruz,1527,-99.88980556,18.11244444,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
211,210,211,926,0,0,Tripsacum pilosum,Tripsacum,0,0,GUERRERO,TELOLOAPAN,El Potrero,1403,-99.54877778,18.10936111,SIERRA MADRE DEL SUR,7,Sierra Madre del Sur,9,IX
